,STATEFIP,PUMA,PUMA_NAME
1336,34,1502,Morris County (West)
1337,34,1503,Morris County (East)--Lincoln Park Borough
1338,34,1504,"Morris County (South)--Morristown Town, Madison & Florham Park Boroughs"
1339,34,1600,Sussex County
1340,34,1700,Warren County
1341,34,1800,Union County (Northeast)--Elizabeth City
1342,34,1901,Union County (North Central)--Roselle Park Borough
1343,34,1902,Union County (Northwest)--Summit City & Westfield Town (North)
1344,34,1903,Union County (Southwest)--Plainfield City & Westfield Town (South)
1345,34,1904,"Union County (Southeast)--Linden, Rahway Cities & Roselle Borough (South)"
1346,34,2001,Burlington County (North)--Burlington City
1347,34,2002,Burlington County (West Central)
1348,34,2003,Burlington County (South & East)
1349,34,2101,Camden County (North)--Camden & Gloucester Cities
1350,34,2102,Camden County (Central)--Lindenwold & Collingswood Boroughs
1351,34,2103,Camden County (South & West)--Bellmawr & Pine Hill Boroughs
1352,34,2104,Camden County (East Central)--Haddonfield Borough
1353,34,2201,Gloucester County (Northeast)--Woodbury City
1354,34,2202,Gloucester County (South & West)--Glassboro Borough
1355,34,2301,Mercer County (West Central)--Trenton City
1356,34,2302,Mercer County (North)--Princeton Borough
1357,34,2303,Mercer County (South)
1358,34,2400,Cumberland County (South)--Vineland & Millville Cities
1359,34,2500,Salem & Cumberland (North) Counties--Bridgeton City
1360,34,2600,Cape May & Atlantic (South Central) Counties--Ocean City & Somers Point City
1361,35,100,Northwest New Mexico--Navajo Nation
1362,35,200,"San Juan County (Northeast)--Farmington, Bloomfield & Aztec Cities"
1363,35,300,North Central New Mexico
1364,35,400,Eastern Plains New Mexico
1365,35,500,Santa Fe County
1366,35,600,Sandoval County
1367,35,700,"Valencia, Bernalillo (East Mountains) Counties & Isleta Pueblo"
1368,35,801,Albuquerque City (Far Northeast Heights)
1369,35,802,Albuquerque City (Near Northeast Heights)
1370,35,803,Albuquerque City (Southeast Heights)
1371,35,804,Albuquerque City (Central) & Bernalillo County (North Valley)
1372,35,805,"Albuquerque City (Northwest Mesa), Paradise Hills & Navajo Nation-Tohajiilee Chapter"
1373,35,806,Albuquerque City (Southwest Mesa) & Bernalillo County (Southwest Mesa & South Valley)
1374,35,900,Southwest New Mexico
1375,35,1001,Doña Ana County (Outer)
1376,35,1002,"Doña Ana County (Central)--Las Cruces, Mesilla Cities & University Park"
1377,35,1100,Central Southeast New Mexico
1378,35,1200,Far Southeast New Mexico
1379,36,100,St. Lawrence County
1380,36,200,"Clinton, Franklin, Essex & Hamilton Counties"
1381,36,300,Warren & Washington Counties
1382,36,401,Herkimer (North & Central) & Oneida (Outer) Counties
1383,36,402,Oneida County (Central)--Greater Utica & Rome Cities
1384,36,403,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties"
1385,36,500,Jefferson & Lewis Counties
1386,36,600,Oswego County
1387,36,701,Onondaga County (Central)--Syracuse City
1388,36,702,Onondaga County (North)
1389,36,703,Onondaga County (Central)--Syracuse City (Outer)
1390,36,704,Cayuga & Onondaga (South) Counties
1391,36,800,Wayne & Seneca Counties
1392,36,901,Monroe County (East)
1393,36,902,Monroe County (Central)--Rochester City (East)
1394,36,903,Monroe County (Central)--Rochester City (West)
1395,36,904,Monroe County (Central)--Greece & Gates Towns
1396,36,905,Monroe County (North & West)
1397,36,906,Monroe County (South)
1398,36,1000,Genesee & Orleans Counties
1399,36,1101,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area
1400,36,1102,Niagara County (North & East)
1401,36,1201,Erie County (Northwest)
1402,36,1202,Erie County (North Central)
1403,36,1203,Erie County (Northeast)
1404,36,1204,Erie County (Central)
1405,36,1205,Erie County (West Central)--Buffalo City (East)
1406,36,1206,Erie County (West Central)--Buffalo City (West)
1407,36,1207,Erie County (South)
1408,36,1300,Livingston & Wyoming Counties
1409,36,1400,Ontario & Yates Counties
1410,36,1500,Madison & Cortland Counties
1411,36,1600,Fulton & Montgomery Counties
1412,36,1700,Schenectady County--Schenectady City
1413,36,1801,Saratoga County (South & Central)
1414,36,1802,Saratoga County (Outer)
1415,36,1900,Rensselaer County--Troy City
1416,36,2001,Albany County (East Central)--Albany City
1417,36,2002,Albany County (Outside Albany City)
1418,36,2100,Columbia & Greene Counties
1419,36,2201,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village
1420,36,2202,Broome (Outer West) & Tioga Counties
1421,36,2203,"Chenango, Delaware & Broome (East) Counties"
1422,36,2300,Tompkins County
1423,36,2401,Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities
1424,36,2402,"Steuben (North & West), Schuyler & Chemung (North) Counties"
1425,36,2500,Cattaraugus & Allegany Counties
1426,36,2600,Chautauqua County
1427,36,2701,Sullivan & Ulster (West) Counties
1428,36,2702,Ulster County (East)
1429,36,2801,Dutchess County (North & East)
1430,36,2802,Dutchess County (Southwest)
1431,36,2901,Orange County (Northeast)--Greater Newburgh City
1432,36,2902,Orange County (Northwest)
1433,36,2903,Orange County (Southeast)
1434,36,3001,Rockland County (North)--New City & Congers
1435,36,3002,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns"
1436,36,3003,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey"
1437,36,3101,Putnam County
1438,36,3102,Westchester County (Northwest)
1439,36,3103,Westchester County (Northeast)
1440,36,3104,Westchester County (Southeast)
1441,36,3105,Westchester County (Central)--White Plains City
1442,36,3106,Westchester County (Southwest)--Yonkers City
1443,36,3107,Westchester County (South Central)--New Rochelle & Mount Vernon Cities
1444,36,3201,Nassau County (Northwest)--North Hempstead Town (North)
1445,36,3202,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City
1446,36,3203,Nassau County (East Central)--Oyster Bay Town (Central)
1447,36,3204,Nassau County (West Central)--North Hempstead Town (South)
1448,36,3205,Nassau County (West Central)--Hempstead Town (Northwest)
1449,36,3206,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor
1450,36,3207,Nassau County (Central)--Hempstead Town (Northeast)
1451,36,3208,Nassau County (Southeast)--Oyster Bay Town (South)
1452,36,3209,Nassau County (Central)--Hempstead Town (East Central)
1453,36,3210,Nassau County (South Central)--Hempstead Town (Southeast)
1454,36,3211,Nassau County (West Central)--Hempstead Town (West Central)
1455,36,3212,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City
1456,36,3301,Suffolk County (Northwest)--Huntington Town (North)
1457,36,3302,Suffolk County (Northwest)--Huntington Town (South)
1458,36,3303,Suffolk County (Northwest)--Smithtown Town
1459,36,3304,Suffolk County (North Central)--Brookhaven Town (North)
1460,36,3305,Suffolk County (East)
1461,36,3306,Suffolk County (South Central)--Brookhaven Town (South)
1462,36,3307,Suffolk County (Central)--Brookhaven Town (Central)
1463,36,3308,Suffolk County (Central)--Brookhaven Town (West Central)
1464,36,3309,Suffolk County (Central)--Islip Town (East)
1465,36,3310,Suffolk County (Central)--Islip Town (Northwest)
1466,36,3311,Suffolk County (Southwest)--Islip Town (South)
1467,36,3312,Suffolk County (Southwest)--Babylon Town (Southeast)
1468,36,3313,Suffolk County (West Central)--Babylon Town (Northwest)
1469,36,3701,"NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge"
1470,36,3702,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn"
1471,36,3703,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville"
1472,36,3704,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia"
1473,36,3705,"NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont"
1474,36,3706,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood"
1475,36,3707,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope"
1476,36,3708,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden"
1477,36,3709,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester"
1478,36,3710,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose"
1479,36,3801,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill"
1480,36,3802,"NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem"
1481,36,3803,NYC-Manhattan Community District 10--Central Harlem
1482,36,3804,NYC-Manhattan Community District 11--East Harlem
1483,36,3805,NYC-Manhattan Community District 8--Upper East Side
1484,36,3806,NYC-Manhattan Community District 7--Upper West Side & West Side
1485,36,3807,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District"
1486,36,3808,"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town"
1487,36,3809,NYC-Manhattan Community District 3--Chinatown & Lower East Side
1488,36,3810,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho"
1489,36,3901,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale"
1490,36,3902,NYC-Staten Island Community District 2--New Springville & South Beach
1491,36,3903,"NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor"
1492,36,4001,NYC-Brooklyn Community District 1--Greenpoint & Williamsburg
1493,36,4002,NYC-Brooklyn Community District 4--Bushwick
1494,36,4003,NYC-Brooklyn Community District 3--Bedford-Stuyvesant
1495,36,4004,NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene
1496,36,4005,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook"
1497,36,4006,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights
1498,36,4007,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill
1499,36,4008,NYC-Brooklyn Community District 5--East New York & Starrett City
1500,36,4009,NYC-Brooklyn Community District 18--Canarsie & Flatlands
1501,36,4010,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby"
1502,36,4011,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate"
1503,36,4012,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace
1504,36,4013,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights
1505,36,4014,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway"
1506,36,4015,NYC-Brooklyn Community District 14--Flatbush & Midwood
1507,36,4016,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest"
1508,36,4017,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach
1509,36,4018,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island
1510,36,4101,NYC-Queens Community District 1--Astoria & Long Island City
1511,36,4102,NYC-Queens Community District 3--Jackson Heights & North Corona
1512,36,4103,"NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone"
1513,36,4104,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck"
1514,36,4105,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale"
1515,36,4106,"NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest"
1516,36,4107,NYC-Queens Community District 4--Elmhurst & South Corona
1517,36,4108,NYC-Queens Community District 6--Forest Hills & Rego Park
1518,36,4109,NYC-Queens Community District 2--Sunnyside & Woodside
1519,36,4110,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village"
1520,36,4111,NYC-Queens Community District 9--Richmond Hill & Woodhaven
1521,36,4112,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans"
1522,36,4113,NYC-Queens Community District 10--Howard Beach & Ozone Park
1523,36,4114,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel"
1524,37,100,"Boone High Country--Watauga, Ashe, Yancey, Avery & Mitchell Counties"
1525,37,200,"Wilkesboro High Country--Surry, Wilkes & Alleghany Counties"
1526,37,300,Rockingham & Stokes Counties
1527,37,400,"Granville, Person & Caswell Counties"
1528,37,500,"Franklin, Vance & Warren (West) Counties"
1529,37,600,"Halifax, Hertford, Northampton & Warren (East) Counties"
1530,37,700,Northeast Albemarle Sound Region
1531,37,800,South & West Albemarle Sound & Northern Outer Banks Regions
1532,37,900,Nash & Edgecombe Counties--Rocky Mount City
1533,37,1000,Wilson & Greene Counties--Wilson City
1534,37,1100,Johnston County
1535,37,1201,Raleigh City (South & Central)
1536,37,1202,Raleigh City (North)
1537,37,1203,"Wake County (Northeast)--Raleigh City (Northeast), Wake Forest & Rolesville Towns"
1538,37,1204,"Wake County (East)--Raleigh City (East), Knightdale & Garner (North) Towns"
1539,37,1205,Wake County (Southeast)--Garner (South) & Fuquay-Varina Towns
1540,37,1206,Wake County (Northwest)--Raleigh City (Northwest) & Morrisville Town
1541,37,1207,Wake County (West Central)--Cary Town
1542,37,1208,Wake County (Southwest)--Apex & Holly Springs Towns
1543,37,1301,Durham County (South)--Durham City (South)
1544,37,1302,Durham County (North)--Durham City (North)
1545,37,1400,Orange County--Chapel Hill Town
1546,37,1500,Chatham & Lee Counties
1547,37,1600,Alamance County--Burlington City
1548,37,1701,Greensboro City (North)
1549,37,1702,Greensboro City (South)
1550,37,1703,Guilford County (North)--Summerfield Town
1551,37,1704,Guilford County (South)--High Point City
1552,37,1801,Winston-Salem City (North)
1553,37,1802,Winston-Salem City (South)
1554,37,1803,Forsyth County (Outside Winston-Salem City)--Kernersville Town & Clemmons Village
1555,37,1900,"Davie, Yadkin & Iredell (North) Counties"
1556,37,2000,Caldwell & Alexander Counties
1557,37,2100,Burke & McDowell Counties
1558,37,2201,Buncombe County (Southeast)--Asheville City
1559,37,2202,Buncombe County (Northwest)
1560,37,2300,"Haywood, Madison, Swain, Graham & Jackson (North) Counties"
1561,37,2400,"Jackson (South), Macon, Cherokee & Clay Counties"
1562,37,2500,Henderson & Transylvania Counties
1563,37,2600,"Rutherford, Cleveland (West) & Polk Counties--Shelby City"
1564,37,2700,Lincoln & Cleveland (East) Counties
1565,37,2800,Catawba County--Hickory City
1566,37,2900,Iredell (South)--Mooresville Town & Statesville City
1567,37,3001,Gaston County (Northwest)--Mount Holly City
1568,37,3002,Gaston County (Southeast)--Gastonia & Belmont Cities
1569,37,3101,Charlotte City (Central)
1570,37,3102,Charlotte City (Northwest)
1571,37,3103,Charlotte City (Northeast)
1572,37,3104,Charlotte City (South)
1573,37,3105,Charlotte City (Southwest)
1574,37,3106,"Mecklenburg County (North)--Huntersville, Cornelius & Davidson Towns"
1575,37,3107,Mecklenburg County (East)--Mint Hill & Matthews (North) Towns
1576,37,3108,Mecklenburg County (South)--Matthews Town (South)
1577,37,3200,"Cabarrus County (West)--Concord, Kannapolis Cities & Harrisburg Town"
1578,37,3300,Stanley & Cabarrus (East) Counties
1579,37,3400,Rowan County
1580,37,3500,Davidson County
1581,37,3600,Randolph County
1582,37,3700,Moore & Montgomery Counties
1583,37,3800,Harnett County
1584,37,3900,Sampson & Duplin Counties
1585,37,4000,Wayne County
1586,37,4100,"Lenoir, Onslow (North) & Jones Counties"
1587,37,4200,Pitt County--Greenville City
1588,37,4300,Craven County
1589,37,4400,"Carteret, Beaufort & Pamlico Counties"
1590,37,4500,Onslow County (South)--Jacksonville City
1591,37,4600,Pender & New Hanover (North) Counties
1592,37,4700,New Hanover County (South)--Wilmington City
1593,37,4800,Brunswick County
1594,37,4900,"Columbus, Bladen & Robeson (East) Counties"
1595,37,5001,Cumberland County (Central)--Fayetteville City (Central & East)
1596,37,5002,Cumberland County (East)--Hope Mills & Spring Lake Towns
1597,37,5003,Cumberland County (West)--Fayetteville City (West)
1598,37,5100,Robeson County (West)--Lumberton City
1599,37,5200,"Hoke, Richmond & Scotland Counties"
1600,37,5300,Union (East) & Anson Counties--Monroe City
1601,37,5400,Union County (West)--Indian Trail & Stallings Towns
1602,38,100,West North Dakota--Minot City
1603,38,200,East Central North Dakota--Jamestown City
1604,38,300,South Central North Dakota--Bismarck City
1605,38,400,Northeast North Dakota--Grand Forks City
1606,38,500,Cass County--Fargo City
1607,39,100,"Defiance, Williams, Henry & Paulding Counties"
1608,39,200,"Wood (South), Fulton & Lucas (Southwest) Counties--Bowling Green City"
1609,39,300,"Lucas (West) & Wood (North Central) Counties--Perrysburg, Sylvania & Maumee Cities"
1610,39,400,Toledo City (West)
1611,39,500,Toledo City (East)
1612,39,600,"Ottawa, Wood (Northeast) & Lucas (East) Counties--Oregon City"
1613,39,700,Erie & Sandusky Counties
1614,39,801,Lorain County (North)--Elyria & Lorain Cities
1615,39,802,"Lorain County (South)--Avon, Avon Lake & North Ridgeville Cities"
1616,39,901,"Cuyahoga County--Olmsted Township, Bay Village, North Olmsted & Westlake Cities"
1617,39,902,"Cuyahoga County (West)--Berea, Brook Park, Lakewood & Rocky River Cities"
1618,39,903,"Cuyahoga County (South)--Broadview Heights, North Royalton & Strongsville Cities"
1619,39,904,"Cuyahoga County (South Central)--Brooklyn, Parma, Parma Heights & Seven Hills Cities"
1620,39,905,Cleveland City (West)
1621,39,906,Cleveland City (Central)
1622,39,907,"Cuyahoga County (Southeast)--Bedford, Garfield Heights & Maple Heights Cities"
1623,39,908,Cleveland City (East) & Bratenahl Village
1624,39,909,"Cuyahoga County (Northeast)--Euclid, Cleveland Heights & South Euclid Cities"
1625,39,910,"Cuyahoga County (East)--Lyndhurst, Mayfield Heights, Shaker Heights & Solon Cities"
1626,39,1000,"Lake County (West)--Eastlake, Wickliffe, Willoughby & Willowick Cities"
1627,39,1100,"Lake County (East)--Mentor, Painesville Cities & Madison Village"
1628,39,1200,Geauga & Lake (South) Counties
1629,39,1300,Ashtabula County
1630,39,1400,Trumbull (Outside Warren City) & Mahoning (Outside Youngstown City) Counties
1631,39,1500,"Mahoning County (Northeast)--Youngstown City, Boardman & Austintown"
1632,39,1600,Trumbull County (South Central)--Warren & Niles Cities
1633,39,1700,Portage County
1634,39,1801,"Summit County (North & Northwest)--Hudson, Twinsburg & Macedonia Cities"
1635,39,1802,"Summit County (East Central)--Cuyahoga Falls (Southeast), Stow & Tallmadge Cities"
1636,39,1803,Summit County (Central)--Akron City (East)
1637,39,1804,Summit County (Central)--Akron (West) & Cuyahoga Falls (West) Cities
1638,39,1805,"Summit County (South)--Barberton, Green & New Franklin Cities"
1639,39,1900,Medina County
1640,39,2000,Wayne County
1641,39,2100,Huron & Ashland Counties
1642,39,2200,Richland County
1643,39,2300,"Seneca, Crawford & Wyandot Counties"
1644,39,2400,Hancock & Putnam Counties
1645,39,2500,Allen County
1646,39,2600,"Auglaize, Mercer & Van Wert Counties"
1647,39,2700,"Logan, Champaign & Hardin Counties"
1648,39,2800,"Marion, Knox & Morrow Counties"
1649,39,2900,"Holmes, Guernsey & Coshocton Counties"
1650,39,3000,Tuscarawas & Harrison Counties
1651,39,3100,Stark County (West)--Massillon City
1652,39,3200,Stark County (Central)--Canton & North Canton Cities
1653,39,3300,Stark County (East) & Carroll County--Alliance City
1654,39,3400,Columbiana County
1655,39,3500,Belmont & Jefferson Counties
1656,39,3600,"Washington, Morgan, Noble & Monroe Counties"
1657,39,3700,Muskingum & Perry Counties
1658,39,3800,Licking County
1659,39,3900,Fairfield County
1660,39,4000,Delaware County
1661,39,4101,"Columbus (Far Northeast), Gahanna & New Albany Cities"
1662,39,4102,"Columbus (North), Westerville & Worthington Cities"
1663,39,4103,"Columbus (Far Northwest), Dublin & Hilliard (North) Cities"
1664,39,4104,"Columbus (Northwest), Upper Arlington & Grandview Heights Cities"
1665,39,4105,Columbus City (Central)
1666,39,4106,Columbus City (Northeast)
1667,39,4107,"Columbus (East), Whitehall & Bexley Cities"
1668,39,4108,Columbus (Southeast) & Reynoldsburg Cities
1669,39,4109,"Franklin County (South)--Columbus (South), Grove Cities & Groveport Village"
1670,39,4110,Columbus City (West)
1671,39,4111,Columbus (Far West) & Hilliard (South) Cities
1672,39,4200,"Pickaway, Union & Madison Counties"
1673,39,4300,Clark County
1674,39,4400,Miami County
1675,39,4500,"Darke, Shelby & Preble Counties"
1676,39,4601,Montgomery County (West)--Miamisburg & West Carrollton Cities
1677,39,4602,"Montgomery County (Northeast)--Huber Heights, Trotwood, Vandalia & Englewood Cities"
1678,39,4603,Montgomery County (East Central)--Dayton & Riverside Cities
1679,39,4604,Montgomery County (Southeast)--Kettering & Centerville Cities
1680,39,4700,Greene County
1681,39,4800,Ross & Fayette Counties
1682,39,4900,"Jackson, Hocking, Pike & Vinton Counties"
1683,39,5000,"Athens, Gallia & Meigs Counties"
1684,39,5100,Scioto & Lawrence Counties
1685,39,5200,"Highland, Clinton & Adams Counties"
1686,39,5301,Warren County (East)--Lebanon & Springboro (East) Cities
1687,39,5302,"Warren County (West)--Mason, Franklin & Springboro (West) Cities"
1688,39,5401,Butler County (Southeast)--Monroe City & Beckett Ridge
1689,39,5402,Butler County (South Central)--Hamilton & Fairfield Cities
1690,39,5403,"Butler County (North & West)--Middletown, Oxford & Trenton Cities"
1691,39,5501,Hamilton County (West)--Mack & Dent
1692,39,5502,"Hamilton County (Central)--Forest Park City, White Oak, Bridgetown & Finneytown"
1693,39,5503,Cincinnati City (West)
1694,39,5504,Cincinnati City (Central)
1695,39,5505,Cincinnati (East) & Norwood Cities
1696,39,5506,"Hamilton County (North Central)--Sharonville, Blue Ash, Springdale & Reading Cities"
1697,39,5507,"Hamilton County (East)--Loveland, Montgomery Cities & Forestville"
1698,39,5600,Clermont County (West)
1699,39,5700,Clermont (East) & Brown Counties
1700,40,100,Northeast Oklahoma
1701,40,200,"Cherokee, Sequoyah & Adair Counties"
1702,40,300,Southeast Oklahoma
1703,40,400,Southwest Oklahoma
1704,40,500,Panhandle & Northwest Oklahoma
1705,40,601,Comanche County (Central)--Lawton City
1706,40,602,"Stephens, Caddo, Comanche (North), Tillman, Jefferson & Cotton Counties"
1707,40,701,"Carter, Garvin, Murray, Love & Pontotoc (West) Counties"
1708,40,702,"Bryan, Pontotoc (East), Marshall, Atoka, Johnston & Coal Counties--Ada City"
1709,40,800,Canadian County--Oklahoma City (West)
1710,40,900,"Cleveland County--Norman, Oklahoma City (South) & Moore Cities"
1711,40,1001,Oklahoma County (Southwest)--Oklahoma City (West Central)
1712,40,1002,Oklahoma County (Northwest)--Oklahoma City (Northwest Central) & Bethany Cities
1713,40,1003,Oklahoma County (Northeast)--Edmond & Oklahoma City (North Central) Cities
1714,40,1004,"Oklahoma County (East)--Midwest, Del & Oklahoma City (Northeast) Cities"
1715,40,1005,Oklahoma County (Southeast)--Oklahoma City (East Central)
1716,40,1006,Oklahoma County (Central)--Oklahoma City (Central)
1717,40,1101,"Grady, McClain & Pottawatomie (South) Counties"
1718,40,1102,"Pottawatomie (North), Logan & Lincoln Counties--Shawnee City"
1719,40,1201,Tulsa County (Central)--Tulsa City (Central)
1720,40,1202,Tulsa County (Southeast)--Tulsa (Southeast) & Broken Arrow (West) Cities
1721,40,1203,Tulsa County (North)--Tulsa (North) & Owasso Cities
1722,40,1204,"Tulsa (West), Creek (Northeast) & Osage (Southeast) Counties--Tulsa City (West)"
1723,40,1301,Rogers (Central) & Wagoner (West) Counties--Claremore City
1724,40,1302,"Muskogee, Okmulgee, Wagoner (East) & McIntosh Counties"
1725,40,1400,"Garfield, Kay & Noble Counties--Enid City"
1726,40,1501,"Payne, Seminole, Creek (Southwest), Hughes & Okfuskee Counties--Stillwater City"
1727,40,1601,"Washington, Osage (North & West), Pawnee & Creek (Northwest) Counties"
1728,41,100,"Umatilla, Union, Baker & Wallowa Counties"
1729,41,200,North Central Oregon--The Dalles City
1730,41,300,"Klamath, Malheur, Lake & Harney Counties"
1731,41,400,Deschutes County
1732,41,500,"Columbia, Lincoln, Clatsop & Tillamook Counties"
1733,41,600,Linn & Benton Counties
1734,41,703,Lane County (West Central)--Eugene City (West & South)
1735,41,704,Lane County (East Central)--Eugene (Northeast) & Springfield Cities
1736,41,705,Lane County (Outside Eugene & Springfield Cities)
1737,41,800,"Josephine, Coos & Curry Counties"
1738,41,901,Jackson County (Central)--Medford & Central Point Cities
1739,41,902,Jackson County (Outside Medford & Central Point Cities)--Ashland City
1740,41,1000,Douglas County
1741,41,1103,"Marion County (West Central)--Salem (North), Keizer Cities & Hayesville"
1742,41,1104,Marion County (West Central)--Salem City (South) & Four Corners
1743,41,1105,Marion County (Outside Salem & Keizer Cities)--Woodburn & Silverton Cities
1744,41,1200,Yamhill & Polk Counties
1745,41,1301,Portland City (North & Northeast)
1746,41,1302,Portland City (East)
1747,41,1303,Portland City (Southeast)
1748,41,1305,Portland City (Central East)
1749,41,1314,Portland City (Northwest & Southwest)
1750,41,1316,Multnomah County (East)--Gresham & Troutdale Cities
1751,41,1317,Clackamas County (South & East)--Damascus City
1752,41,1318,"Clackamas County (Northwest)--Oregon City, Milwaukie & Happy Valley Cities"
1753,41,1319,"Clackamas County (Northwest)--Lake Oswego, West Linn, Wilsonville & Canby Cities"
1754,41,1320,"Washington County (Southeast)--Tigard, Tualatin & Sherwood Cities"
1755,41,1321,"Washington County (West)--Forest Grove, Cornelius Cities, Bethany & Oak Hills"
1756,41,1322,Washington County (Central)--Hillsboro City
1757,41,1323,Washington County (Central)--Beaverton City (West) & Aloha
1758,41,1324,Washington County (Northeast)--Beaverton City (East & Central) & Cedar Mill
1759,42,101,"Erie City, Lawrence Park Township & Wesleyville Borough"
1760,42,102,Erie County (Outer)
1761,42,200,Crawford & Warren Counties
1762,42,300,"Clearfield, McKean, Elk, Potter & Cameron Counties"
1763,42,400,"Bradford, Tioga & Sullivan Counties"
1764,42,500,"Pike, Wayne & Susquehanna Counties"
1765,42,600,Monroe County
1766,42,701,"Lackawanna County--Scranton City, Dunmore, Old Forge, Taylor & Moosic Boroughs"
1767,42,702,Lackawanna (Outside Greater Scranton City) & Wyoming Counties
1768,42,801,Luzerne County (East)--Kingston Borough
1769,42,802,Luzerne County (South Central)--Wilkes-Barre & Hazleton Cities
1770,42,803,Columbia & Luzerne (West) Counties--Bloomsburg Town & Berwick Borough
1771,42,900,Lycoming & Clinton Counties
1772,42,1000,Northumberland & Montour Counties
1773,42,1100,"Mifflin, Union, Snyder & Juniata Counties"
1774,42,1200,Centre County
1775,42,1300,"Venango, Jefferson, Clarion & Forest Counties"
1776,42,1400,Mercer County
1777,42,1501,Lawrence & Beaver (North) Counties--New Castle City
1778,42,1502,Beaver County (South)
1779,42,1600,Butler County
1780,42,1701,Pittsburgh City (North)
1781,42,1702,Pittsburgh City (South)
1782,42,1801,Allegheny County (West)
1783,42,1802,Allegheny County (North)--Franklin Park Borough & Allison Park
1784,42,1803,Allegheny County (North Central)
1785,42,1804,"Allegheny County (East)--Monroeville Municipality, Plum & Wilkinsburg Boroughs"
1786,42,1805,"Allegheny County (Southeast)--West Mifflin Borough, McKeesport City & Munhall Borough"
1787,42,1806,Allegheny County (South Central)--Baldwin & Whitehall Boroughs
1788,42,1807,Allegheny County (South)--Bethel Park Municipality & Jefferson Hills Borough
1789,42,1900,Indiana & Armstrong Counties
1790,42,2001,Westmoreland County (Northwest)--Murrysville Municipality & New Kensington City
1791,42,2002,Westmoreland County (Southwest)--Greensburg City
1792,42,2003,Westmoreland County (East)
1793,42,2100,Cambria County
1794,42,2200,Blair & Huntingdon Counties--Altoona City
1795,42,2301,Cumberland (West) & Perry Counties--Carlisle Borough
1796,42,2302,Cumberland County (East)
1797,42,2401,Dauphin County (Central)--Harrisburg City & Colonial Park
1798,42,2402,Dauphin County (Outer)--Hershey
1799,42,2500,Lebanon County
1800,42,2600,Schuylkill County
1801,42,2701,Berks County (Northwest)--Wyomissing Borough
1802,42,2702,Berks County (Southwest)--Reading City
1803,42,2703,Berks County (East)
1804,42,2801,Carbon & Lehigh (North) Counties
1805,42,2802,Lehigh County (South--Outside Allentown & Bethlehem Cities)--Emmaus Borough
1806,42,2803,Allentown City
1807,42,2901,Northampton (South) & Lehigh (East) Counties--Bethlehem (East) & Easton Cities
1808,42,2902,Northampton County (North)
1809,42,3001,Bucks County (North)
