index,Sector,PointEntryExit,TransMode,Hour,In,Out,In+Out,|In-Out|,Net Flow Dir,lon,lat
1402,60thSt,FDRDrive,ALL,2019-10-23 10:00:00,5636,4072,9708,1564,In +,-73.95894869920994,40.75835234305262
1403,60thSt,FDRDrive,ALL,2019-10-23 11:00:00,5639,3467,9106,2172,In +,-73.95894869920994,40.75835234305262
1404,60thSt,FDRDrive,ALL,2019-10-23 12:00:00,5395,3919,9314,1476,In +,-73.95894869920994,40.75835234305262
1405,60thSt,FDRDrive,ALL,2019-10-23 13:00:00,5101,3752,8853,1349,In +,-73.95894869920994,40.75835234305262
1406,60thSt,FDRDrive,ALL,2019-10-23 14:00:00,4942,4127,9069,815,In +,-73.95894869920994,40.75835234305262
1407,60thSt,FDRDrive,ALL,2019-10-23 15:00:00,4822,4541,9363,281,In +,-73.95894869920994,40.75835234305262
1408,60thSt,FDRDrive,ALL,2019-10-23 16:00:00,4600,4233,8833,367,In +,-73.95894869920994,40.75835234305262
1409,60thSt,FDRDrive,ALL,2019-10-23 17:00:00,4549,3574,8123,975,In +,-73.95894869920994,40.75835234305262
1410,60thSt,FDRDrive,ALL,2019-10-23 18:00:00,4976,3865,8841,1111,In +,-73.95894869920994,40.75835234305262
1411,60thSt,FDRDrive,ALL,2019-10-23 19:00:00,4621,3691,8312,930,In +,-73.95894869920994,40.75835234305262
1412,60thSt,FDRDrive,ALL,2019-10-23 20:00:00,4938,4123,9061,815,In +,-73.95894869920994,40.75835234305262
1413,60thSt,FDRDrive,ALL,2019-10-23 21:00:00,4623,4002,8625,621,In +,-73.95894869920994,40.75835234305262
1414,60thSt,FDRDrive,ALL,2019-10-23 22:00:00,4733,4279,9012,454,In +,-73.95894869920994,40.75835234305262
1415,60thSt,FDRDrive,ALL,2019-10-23 23:00:00,3567,3145,6712,422,In +,-73.95894869920994,40.75835234305262
1440,60thSt,HudsonRiverGreenway,ALL,2019-10-23 00:00:00,0,0,0,0,Out +,-73.99390262583776,40.772220315171054
1441,60thSt,HudsonRiverGreenway,ALL,2019-10-23 01:00:00,0,0,0,0,Out +,-73.99390262583776,40.772220315171054
1442,60thSt,HudsonRiverGreenway,ALL,2019-10-23 02:00:00,0,0,0,0,Out +,-73.99390262583776,40.772220315171054
1443,60thSt,HudsonRiverGreenway,ALL,2019-10-23 03:00:00,0,0,0,0,Out +,-73.99390262583776,40.772220315171054
1444,60thSt,HudsonRiverGreenway,ALL,2019-10-23 04:00:00,0,0,0,0,Out +,-73.99390262583776,40.772220315171054
1445,60thSt,HudsonRiverGreenway,ALL,2019-10-23 05:00:00,0,0,0,0,Out +,-73.99390262583776,40.772220315171054
1446,60thSt,HudsonRiverGreenway,ALL,2019-10-23 06:00:00,103,77,180,26,In +,-73.99390262583776,40.772220315171054
1447,60thSt,HudsonRiverGreenway,ALL,2019-10-23 07:00:00,340,124,464,216,In +,-73.99390262583776,40.772220315171054
1448,60thSt,HudsonRiverGreenway,ALL,2019-10-23 08:00:00,652,143,795,509,In +,-73.99390262583776,40.772220315171054
1449,60thSt,HudsonRiverGreenway,ALL,2019-10-23 09:00:00,407,167,574,240,In +,-73.99390262583776,40.772220315171054
1450,60thSt,HudsonRiverGreenway,ALL,2019-10-23 10:00:00,237,118,355,119,In +,-73.99390262583776,40.772220315171054
1451,60thSt,HudsonRiverGreenway,ALL,2019-10-23 11:00:00,180,133,313,47,In +,-73.99390262583776,40.772220315171054
1452,60thSt,HudsonRiverGreenway,ALL,2019-10-23 12:00:00,190,124,314,66,In +,-73.99390262583776,40.772220315171054
1453,60thSt,HudsonRiverGreenway,ALL,2019-10-23 13:00:00,193,140,333,53,In +,-73.99390262583776,40.772220315171054
1454,60thSt,HudsonRiverGreenway,ALL,2019-10-23 14:00:00,174,157,331,17,In +,-73.99390262583776,40.772220315171054
1455,60thSt,HudsonRiverGreenway,ALL,2019-10-23 15:00:00,186,189,375,3,Out +,-73.99390262583776,40.772220315171054
1456,60thSt,HudsonRiverGreenway,ALL,2019-10-23 16:00:00,210,285,495,75,Out +,-73.99390262583776,40.772220315171054
1457,60thSt,HudsonRiverGreenway,ALL,2019-10-23 17:00:00,301,518,819,217,Out +,-73.99390262583776,40.772220315171054
1458,60thSt,HudsonRiverGreenway,ALL,2019-10-23 18:00:00,302,666,968,364,Out +,-73.99390262583776,40.772220315171054
1459,60thSt,HudsonRiverGreenway,ALL,2019-10-23 19:00:00,185,386,571,201,Out +,-73.99390262583776,40.772220315171054
1460,60thSt,HudsonRiverGreenway,ALL,2019-10-23 20:00:00,106,206,312,100,Out +,-73.99390262583776,40.772220315171054
1461,60thSt,HudsonRiverGreenway,ALL,2019-10-23 21:00:00,65,120,185,55,Out +,-73.99390262583776,40.772220315171054
1462,60thSt,HudsonRiverGreenway,ALL,2019-10-23 22:00:00,51,94,145,43,Out +,-73.99390262583776,40.772220315171054
1463,60thSt,HudsonRiverGreenway,ALL,2019-10-23 23:00:00,14,47,61,33,Out +,-73.99390262583776,40.772220315171054
1536,60thSt,LexingtonAve,ALL,2019-10-23 00:00:00,805,0,805,805,In +,-73.96829603090507,40.76206089736499
1537,60thSt,LexingtonAve,ALL,2019-10-23 01:00:00,461,0,461,461,In +,-73.96829603090507,40.76206089736499
1538,60thSt,LexingtonAve,ALL,2019-10-23 02:00:00,318,0,318,318,In +,-73.96829603090507,40.76206089736499
1539,60thSt,LexingtonAve,ALL,2019-10-23 03:00:00,352,0,352,352,In +,-73.96829603090507,40.76206089736499
1540,60thSt,LexingtonAve,ALL,2019-10-23 04:00:00,499,0,499,499,In +,-73.96829603090507,40.76206089736499
1541,60thSt,LexingtonAve,ALL,2019-10-23 05:00:00,793,0,793,793,In +,-73.96829603090507,40.76206089736499
1542,60thSt,LexingtonAve,ALL,2019-10-23 06:00:00,1119,2,1121,1117,In +,-73.96829603090507,40.76206089736499
1543,60thSt,LexingtonAve,ALL,2019-10-23 07:00:00,1552,0,1552,1552,In +,-73.96829603090507,40.76206089736499
1544,60thSt,LexingtonAve,ALL,2019-10-23 08:00:00,1735,2,1737,1733,In +,-73.96829603090507,40.76206089736499
1545,60thSt,LexingtonAve,ALL,2019-10-23 09:00:00,1494,3,1497,1491,In +,-73.96829603090507,40.76206089736499
1546,60thSt,LexingtonAve,ALL,2019-10-23 10:00:00,1335,3,1338,1332,In +,-73.96829603090507,40.76206089736499
1547,60thSt,LexingtonAve,ALL,2019-10-23 11:00:00,1509,6,1515,1503,In +,-73.96829603090507,40.76206089736499
1548,60thSt,LexingtonAve,ALL,2019-10-23 12:00:00,1552,4,1556,1548,In +,-73.96829603090507,40.76206089736499
1549,60thSt,LexingtonAve,ALL,2019-10-23 13:00:00,1331,6,1337,1325,In +,-73.96829603090507,40.76206089736499
1550,60thSt,LexingtonAve,ALL,2019-10-23 14:00:00,1402,4,1406,1398,In +,-73.96829603090507,40.76206089736499
1551,60thSt,LexingtonAve,ALL,2019-10-23 15:00:00,1436,1,1437,1435,In +,-73.96829603090507,40.76206089736499
1552,60thSt,LexingtonAve,ALL,2019-10-23 16:00:00,1289,2,1291,1287,In +,-73.96829603090507,40.76206089736499
1553,60thSt,LexingtonAve,ALL,2019-10-23 17:00:00,1484,5,1489,1479,In +,-73.96829603090507,40.76206089736499
1554,60thSt,LexingtonAve,ALL,2019-10-23 18:00:00,1623,6,1629,1617,In +,-73.96829603090507,40.76206089736499
1555,60thSt,LexingtonAve,ALL,2019-10-23 19:00:00,1601,10,1611,1591,In +,-73.96829603090507,40.76206089736499
1556,60thSt,LexingtonAve,ALL,2019-10-23 20:00:00,1440,10,1450,1430,In +,-73.96829603090507,40.76206089736499
1557,60thSt,LexingtonAve,ALL,2019-10-23 21:00:00,1478,5,1483,1473,In +,-73.96829603090507,40.76206089736499
1558,60thSt,LexingtonAve,ALL,2019-10-23 22:00:00,1383,1,1384,1382,In +,-73.96829603090507,40.76206089736499
1559,60thSt,LexingtonAve,ALL,2019-10-23 23:00:00,1387,2,1389,1385,In +,-73.96829603090507,40.76206089736499
1584,60thSt,LexingtonAveExpress,ALL,2019-10-23 00:00:00,338,0,338,338,In +,-73.96829603090507,40.76206089736499
1585,60thSt,LexingtonAveExpress,ALL,2019-10-23 01:00:00,0,1090,1090,1090,Out +,-73.96829603090507,40.76206089736499
1586,60thSt,LexingtonAveExpress,ALL,2019-10-23 02:00:00,0,265,265,265,Out +,-73.96829603090507,40.76206089736499
1587,60thSt,LexingtonAveExpress,ALL,2019-10-23 03:00:00,0,306,306,306,Out +,-73.96829603090507,40.76206089736499
1588,60thSt,LexingtonAveExpress,ALL,2019-10-23 04:00:00,0,433,433,433,Out +,-73.96829603090507,40.76206089736499
1589,60thSt,LexingtonAveExpress,ALL,2019-10-23 05:00:00,4630,1277,5907,3353,In +,-73.96829603090507,40.76206089736499
1590,60thSt,LexingtonAveExpress,ALL,2019-10-23 06:00:00,11681,4834,16515,6847,In +,-73.96829603090507,40.76206089736499
1591,60thSt,LexingtonAveExpress,ALL,2019-10-23 07:00:00,20650,9052,29702,11598,In +,-73.96829603090507,40.76206089736499
1592,60thSt,LexingtonAveExpress,ALL,2019-10-23 08:00:00,21647,9276,30923,12371,In +,-73.96829603090507,40.76206089736499
1593,60thSt,LexingtonAveExpress,ALL,2019-10-23 09:00:00,9508,6654,16162,2854,In +,-73.96829603090507,40.76206089736499
1594,60thSt,LexingtonAveExpress,ALL,2019-10-23 10:00:00,9661,4503,14164,5158,In +,-73.96829603090507,40.76206089736499
1595,60thSt,LexingtonAveExpress,ALL,2019-10-23 11:00:00,6641,5080,11721,1561,In +,-73.96829603090507,40.76206089736499
1596,60thSt,LexingtonAveExpress,ALL,2019-10-23 12:00:00,7015,6191,13206,824,In +,-73.96829603090507,40.76206089736499
1597,60thSt,LexingtonAveExpress,ALL,2019-10-23 13:00:00,7163,6725,13888,438,In +,-73.96829603090507,40.76206089736499
1598,60thSt,LexingtonAveExpress,ALL,2019-10-23 14:00:00,7495,8097,15592,602,Out +,-73.96829603090507,40.76206089736499
1599,60thSt,LexingtonAveExpress,ALL,2019-10-23 15:00:00,10183,13734,23917,3551,Out +,-73.96829603090507,40.76206089736499
1600,60thSt,LexingtonAveExpress,ALL,2019-10-23 16:00:00,10393,15959,26352,5566,Out +,-73.96829603090507,40.76206089736499
1601,60thSt,LexingtonAveExpress,ALL,2019-10-23 17:00:00,9728,22535,32263,12807,Out +,-73.96829603090507,40.76206089736499
1602,60thSt,LexingtonAveExpress,ALL,2019-10-23 18:00:00,6784,17970,24754,11186,Out +,-73.96829603090507,40.76206089736499
1603,60thSt,LexingtonAveExpress,ALL,2019-10-23 19:00:00,3819,9867,13686,6048,Out +,-73.96829603090507,40.76206089736499
1604,60thSt,LexingtonAveExpress,ALL,2019-10-23 20:00:00,2079,6923,9002,4844,Out +,-73.96829603090507,40.76206089736499
1605,60thSt,LexingtonAveExpress,ALL,2019-10-23 21:00:00,1351,5528,6879,4177,Out +,-73.96829603090507,40.76206089736499
1606,60thSt,LexingtonAveExpress,ALL,2019-10-23 22:00:00,1095,4064,5159,2969,Out +,-73.96829603090507,40.76206089736499
1607,60thSt,LexingtonAveExpress,ALL,2019-10-23 23:00:00,602,3405,4007,2803,Out +,-73.96829603090507,40.76206089736499
1632,60thSt,LexingtonAveLocal,ALL,2019-10-23 00:00:00,757,0,757,757,In +,-73.96829603090507,40.76206089736499
1633,60thSt,LexingtonAveLocal,ALL,2019-10-23 01:00:00,441,2823,3264,2382,Out +,-73.96829603090507,40.76206089736499
1634,60thSt,LexingtonAveLocal,ALL,2019-10-23 02:00:00,315,486,801,171,Out +,-73.96829603090507,40.76206089736499
1635,60thSt,LexingtonAveLocal,ALL,2019-10-23 03:00:00,482,408,890,74,In +,-73.96829603090507,40.76206089736499
1636,60thSt,LexingtonAveLocal,ALL,2019-10-23 04:00:00,1587,337,1924,1250,In +,-73.96829603090507,40.76206089736499
1637,60thSt,LexingtonAveLocal,ALL,2019-10-23 05:00:00,2014,1196,3210,818,In +,-73.96829603090507,40.76206089736499
1638,60thSt,LexingtonAveLocal,ALL,2019-10-23 06:00:00,4208,4056,8264,152,In +,-73.96829603090507,40.76206089736499
1639,60thSt,LexingtonAveLocal,ALL,2019-10-23 07:00:00,7407,8727,16134,1320,Out +,-73.96829603090507,40.76206089736499
1640,60thSt,LexingtonAveLocal,ALL,2019-10-23 08:00:00,13005,10073,23078,2932,In +,-73.96829603090507,40.76206089736499
1641,60thSt,LexingtonAveLocal,ALL,2019-10-23 09:00:00,11886,7486,19372,4400,In +,-73.96829603090507,40.76206089736499
1642,60thSt,LexingtonAveLocal,ALL,2019-10-23 10:00:00,5767,5495,11262,272,In +,-73.96829603090507,40.76206089736499
1643,60thSt,LexingtonAveLocal,ALL,2019-10-23 11:00:00,4617,4964,9581,347,Out +,-73.96829603090507,40.76206089736499
1644,60thSt,LexingtonAveLocal,ALL,2019-10-23 12:00:00,5406,5456,10862,50,Out +,-73.96829603090507,40.76206089736499
1645,60thSt,LexingtonAveLocal,ALL,2019-10-23 13:00:00,4783,5341,10124,558,Out +,-73.96829603090507,40.76206089736499
1646,60thSt,LexingtonAveLocal,ALL,2019-10-23 14:00:00,6718,6504,13222,214,In +,-73.96829603090507,40.76206089736499
1647,60thSt,LexingtonAveLocal,ALL,2019-10-23 15:00:00,8462,8781,17243,319,Out +,-73.96829603090507,40.76206089736499
1648,60thSt,LexingtonAveLocal,ALL,2019-10-23 16:00:00,9426,8864,18290,562,In +,-73.96829603090507,40.76206089736499
1649,60thSt,LexingtonAveLocal,ALL,2019-10-23 17:00:00,10749,11508,22257,759,Out +,-73.96829603090507,40.76206089736499
1650,60thSt,LexingtonAveLocal,ALL,2019-10-23 18:00:00,7313,7715,15028,402,Out +,-73.96829603090507,40.76206089736499
1651,60thSt,LexingtonAveLocal,ALL,2019-10-23 19:00:00,5287,7690,12977,2403,Out +,-73.96829603090507,40.76206089736499
1652,60thSt,LexingtonAveLocal,ALL,2019-10-23 20:00:00,3833,4348,8181,515,Out +,-73.96829603090507,40.76206089736499
1653,60thSt,LexingtonAveLocal,ALL,2019-10-23 21:00:00,2574,3294,5868,720,Out +,-73.96829603090507,40.76206089736499
1654,60thSt,LexingtonAveLocal,ALL,2019-10-23 22:00:00,1467,2829,4296,1362,Out +,-73.96829603090507,40.76206089736499
1655,60thSt,LexingtonAveLocal,ALL,2019-10-23 23:00:00,1280,2366,3646,1086,Out +,-73.96829603090507,40.76206089736499
1680,60thSt,MNRHarlem,ALL,2019-10-23 00:00:00,32,318,350,286,Out +,-73.96994466315853,40.7627149922931
1681,60thSt,MNRHarlem,ALL,2019-10-23 01:00:00,16,226,242,210,Out +,-73.96994466315853,40.7627149922931
1682,60thSt,MNRHarlem,ALL,2019-10-23 02:00:00,0,0,0,0,Out +,-73.96994466315853,40.7627149922931
1683,60thSt,MNRHarlem,ALL,2019-10-23 03:00:00,0,0,0,0,Out +,-73.96994466315853,40.7627149922931
1684,60thSt,MNRHarlem,ALL,2019-10-23 04:00:00,0,0,0,0,Out +,-73.96994466315853,40.7627149922931
1685,60thSt,MNRHarlem,ALL,2019-10-23 05:00:00,0,0,0,0,Out +,-73.96994466315853,40.7627149922931
1686,60thSt,MNRHarlem,ALL,2019-10-23 06:00:00,2617,298,2915,2319,In +,-73.96994466315853,40.7627149922931
1687,60thSt,MNRHarlem,ALL,2019-10-23 07:00:00,7091,841,7932,6250,In +,-73.96994466315853,40.7627149922931
1688,60thSt,MNRHarlem,ALL,2019-10-23 08:00:00,11881,587,12468,11294,In +,-73.96994466315853,40.7627149922931
1689,60thSt,MNRHarlem,ALL,2019-10-23 09:00:00,6070,419,6489,5651,In +,-73.96994466315853,40.7627149922931
1690,60thSt,MNRHarlem,ALL,2019-10-23 10:00:00,1952,354,2306,1598,In +,-73.96994466315853,40.7627149922931
1691,60thSt,MNRHarlem,ALL,2019-10-23 11:00:00,1226,415,1641,811,In +,-73.96994466315853,40.7627149922931
1692,60thSt,MNRHarlem,ALL,2019-10-23 12:00:00,955,550,1505,405,In +,-73.96994466315853,40.7627149922931
1693,60thSt,MNRHarlem,ALL,2019-10-23 13:00:00,584,732,1316,148,Out +,-73.96994466315853,40.7627149922931
1694,60thSt,MNRHarlem,ALL,2019-10-23 14:00:00,598,1167,1765,569,Out +,-73.96994466315853,40.7627149922931
1695,60thSt,MNRHarlem,ALL,2019-10-23 15:00:00,579,2205,2784,1626,Out +,-73.96994466315853,40.7627149922931
1696,60thSt,MNRHarlem,ALL,2019-10-23 16:00:00,913,3896,4809,2983,Out +,-73.96994466315853,40.7627149922931
1697,60thSt,MNRHarlem,ALL,2019-10-23 17:00:00,1061,9426,10487,8365,Out +,-73.96994466315853,40.7627149922931
1698,60thSt,MNRHarlem,ALL,2019-10-23 18:00:00,1031,7175,8206,6144,Out +,-73.96994466315853,40.7627149922931
1699,60thSt,MNRHarlem,ALL,2019-10-23 19:00:00,660,4043,4703,3383,Out +,-73.96994466315853,40.7627149922931
1700,60thSt,MNRHarlem,ALL,2019-10-23 20:00:00,382,1997,2379,1615,Out +,-73.96994466315853,40.7627149922931
1701,60thSt,MNRHarlem,ALL,2019-10-23 21:00:00,223,1453,1676,1230,Out +,-73.96994466315853,40.7627149922931
1702,60thSt,MNRHarlem,ALL,2019-10-23 22:00:00,124,567,691,443,Out +,-73.96994466315853,40.7627149922931
1703,60thSt,MNRHarlem,ALL,2019-10-23 23:00:00,68,660,728,592,Out +,-73.96994466315853,40.7627149922931
1728,60thSt,MNRHudson,ALL,2019-10-23 00:00:00,34,222,256,188,Out +,-73.96994466315853,40.7627149922931
1729,60thSt,MNRHudson,ALL,2019-10-23 01:00:00,23,48,71,25,Out +,-73.96994466315853,40.7627149922931
1730,60thSt,MNRHudson,ALL,2019-10-23 02:00:00,0,0,0,0,Out +,-73.96994466315853,40.7627149922931
1731,60thSt,MNRHudson,ALL,2019-10-23 03:00:00,0,0,0,0,Out +,-73.96994466315853,40.7627149922931
1732,60thSt,MNRHudson,ALL,2019-10-23 04:00:00,0,0,0,0,Out +,-73.96994466315853,40.7627149922931
1733,60thSt,MNRHudson,ALL,2019-10-23 05:00:00,0,0,0,0,Out +,-73.96994466315853,40.7627149922931
1734,60thSt,MNRHudson,ALL,2019-10-23 06:00:00,1706,214,1920,1492,In +,-73.96994466315853,40.7627149922931
1735,60thSt,MNRHudson,ALL,2019-10-23 07:00:00,4422,351,4773,4071,In +,-73.96994466315853,40.7627149922931
1736,60thSt,MNRHudson,ALL,2019-10-23 08:00:00,7609,227,7836,7382,In +,-73.96994466315853,40.7627149922931
1737,60thSt,MNRHudson,ALL,2019-10-23 09:00:00,2964,245,3209,2719,In +,-73.96994466315853,40.7627149922931
1738,60thSt,MNRHudson,ALL,2019-10-23 10:00:00,1351,263,1614,1088,In +,-73.96994466315853,40.7627149922931
1739,60thSt,MNRHudson,ALL,2019-10-23 11:00:00,602,264,866,338,In +,-73.96994466315853,40.7627149922931
1740,60thSt,MNRHudson,ALL,2019-10-23 12:00:00,570,357,927,213,In +,-73.96994466315853,40.7627149922931
1741,60thSt,MNRHudson,ALL,2019-10-23 13:00:00,460,474,934,14,Out +,-73.96994466315853,40.7627149922931
1742,60thSt,MNRHudson,ALL,2019-10-23 14:00:00,418,765,1183,347,Out +,-73.96994466315853,40.7627149922931
1743,60thSt,MNRHudson,ALL,2019-10-23 15:00:00,406,1404,1810,998,Out +,-73.96994466315853,40.7627149922931
1744,60thSt,MNRHudson,ALL,2019-10-23 16:00:00,539,2783,3322,2244,Out +,-73.96994466315853,40.7627149922931
1745,60thSt,MNRHudson,ALL,2019-10-23 17:00:00,597,6570,7167,5973,Out +,-73.96994466315853,40.7627149922931
1746,60thSt,MNRHudson,ALL,2019-10-23 18:00:00,548,4436,4984,3888,Out +,-73.96994466315853,40.7627149922931
1747,60thSt,MNRHudson,ALL,2019-10-23 19:00:00,269,2208,2477,1939,Out +,-73.96994466315853,40.7627149922931
1748,60thSt,MNRHudson,ALL,2019-10-23 20:00:00,151,862,1013,711,Out +,-73.96994466315853,40.7627149922931
1749,60thSt,MNRHudson,ALL,2019-10-23 21:00:00,129,1313,1442,1184,Out +,-73.96994466315853,40.7627149922931
1750,60thSt,MNRHudson,ALL,2019-10-23 22:00:00,171,642,813,471,Out +,-73.96994466315853,40.7627149922931
1751,60thSt,MNRHudson,ALL,2019-10-23 23:00:00,18,378,396,360,Out +,-73.96994466315853,40.7627149922931
1776,60thSt,MNRNewHaven,ALL,2019-10-23 00:00:00,63,310,373,247,Out +,-73.96994466315853,40.7627149922931
1777,60thSt,MNRNewHaven,ALL,2019-10-23 01:00:00,23,273,296,250,Out +,-73.96994466315853,40.7627149922931
1778,60thSt,MNRNewHaven,ALL,2019-10-23 02:00:00,0,0,0,0,Out +,-73.96994466315853,40.7627149922931
1779,60thSt,MNRNewHaven,ALL,2019-10-23 03:00:00,0,0,0,0,Out +,-73.96994466315853,40.7627149922931
1780,60thSt,MNRNewHaven,ALL,2019-10-23 04:00:00,0,0,0,0,Out +,-73.96994466315853,40.7627149922931
1781,60thSt,MNRNewHaven,ALL,2019-10-23 05:00:00,0,0,0,0,Out +,-73.96994466315853,40.7627149922931
1782,60thSt,MNRNewHaven,ALL,2019-10-23 06:00:00,2499,571,3070,1928,In +,-73.96994466315853,40.7627149922931
1783,60thSt,MNRNewHaven,ALL,2019-10-23 07:00:00,9669,873,10542,8796,In +,-73.96994466315853,40.7627149922931
1784,60thSt,MNRNewHaven,ALL,2019-10-23 08:00:00,16072,1125,17197,14947,In +,-73.96994466315853,40.7627149922931
1785,60thSt,MNRNewHaven,ALL,2019-10-23 09:00:00,6554,677,7231,5877,In +,-73.96994466315853,40.7627149922931
1786,60thSt,MNRNewHaven,ALL,2019-10-23 10:00:00,2215,498,2713,1717,In +,-73.96994466315853,40.7627149922931
1787,60thSt,MNRNewHaven,ALL,2019-10-23 11:00:00,2196,562,2758,1634,In +,-73.96994466315853,40.7627149922931
1788,60thSt,MNRNewHaven,ALL,2019-10-23 12:00:00,1266,676,1942,590,In +,-73.96994466315853,40.7627149922931
1789,60thSt,MNRNewHaven,ALL,2019-10-23 13:00:00,937,1032,1969,95,Out +,-73.96994466315853,40.7627149922931
1790,60thSt,MNRNewHaven,ALL,2019-10-23 14:00:00,868,1482,2350,614,Out +,-73.96994466315853,40.7627149922931
1791,60thSt,MNRNewHaven,ALL,2019-10-23 15:00:00,967,2541,3508,1574,Out +,-73.96994466315853,40.7627149922931
1792,60thSt,MNRNewHaven,ALL,2019-10-23 16:00:00,1026,5493,6519,4467,Out +,-73.96994466315853,40.7627149922931
1793,60thSt,MNRNewHaven,ALL,2019-10-23 17:00:00,1523,12506,14029,10983,Out +,-73.96994466315853,40.7627149922931
1794,60thSt,MNRNewHaven,ALL,2019-10-23 18:00:00,1718,9676,11394,7958,Out +,-73.96994466315853,40.7627149922931
1795,60thSt,MNRNewHaven,ALL,2019-10-23 19:00:00,893,4254,5147,3361,Out +,-73.96994466315853,40.7627149922931
1796,60thSt,MNRNewHaven,ALL,2019-10-23 20:00:00,424,3030,3454,2606,Out +,-73.96994466315853,40.7627149922931
1797,60thSt,MNRNewHaven,ALL,2019-10-23 21:00:00,436,2292,2728,1856,Out +,-73.96994466315853,40.7627149922931
1798,60thSt,MNRNewHaven,ALL,2019-10-23 22:00:00,226,1724,1950,1498,Out +,-73.96994466315853,40.7627149922931
1799,60thSt,MNRNewHaven,ALL,2019-10-23 23:00:00,78,726,804,648,Out +,-73.96994466315853,40.7627149922931
1872,60thSt,MadisonAve,ALL,2019-10-23 00:00:00,0,945,945,945,Out +,-73.97158409285845,40.76336543610763
1873,60thSt,MadisonAve,ALL,2019-10-23 01:00:00,0,512,512,512,Out +,-73.97158409285845,40.76336543610763
1874,60thSt,MadisonAve,ALL,2019-10-23 02:00:00,0,374,374,374,Out +,-73.97158409285845,40.76336543610763
1875,60thSt,MadisonAve,ALL,2019-10-23 03:00:00,0,371,371,371,Out +,-73.97158409285845,40.76336543610763
1876,60thSt,MadisonAve,ALL,2019-10-23 04:00:00,0,310,310,310,Out +,-73.97158409285845,40.76336543610763
1877,60thSt,MadisonAve,ALL,2019-10-23 05:00:00,0,499,499,499,Out +,-73.97158409285845,40.76336543610763
1878,60thSt,MadisonAve,ALL,2019-10-23 06:00:00,0,868,868,868,Out +,-73.97158409285845,40.76336543610763
1879,60thSt,MadisonAve,ALL,2019-10-23 07:00:00,1,1377,1378,1376,Out +,-73.97158409285845,40.76336543610763
1880,60thSt,MadisonAve,ALL,2019-10-23 08:00:00,0,1341,1341,1341,Out +,-73.97158409285845,40.76336543610763
1881,60thSt,MadisonAve,ALL,2019-10-23 09:00:00,0,1338,1338,1338,Out +,-73.97158409285845,40.76336543610763
1882,60thSt,MadisonAve,ALL,2019-10-23 10:00:00,1,1431,1432,1430,Out +,-73.97158409285845,40.76336543610763
1883,60thSt,MadisonAve,ALL,2019-10-23 11:00:00,2,1563,1565,1561,Out +,-73.97158409285845,40.76336543610763
1884,60thSt,MadisonAve,ALL,2019-10-23 12:00:00,3,1660,1663,1657,Out +,-73.97158409285845,40.76336543610763
1885,60thSt,MadisonAve,ALL,2019-10-23 13:00:00,2,1767,1769,1765,Out +,-73.97158409285845,40.76336543610763
1886,60thSt,MadisonAve,ALL,2019-10-23 14:00:00,0,1845,1845,1845,Out +,-73.97158409285845,40.76336543610763
1887,60thSt,MadisonAve,ALL,2019-10-23 15:00:00,2,2036,2038,2034,Out +,-73.97158409285845,40.76336543610763
1888,60thSt,MadisonAve,ALL,2019-10-23 16:00:00,2,2466,2468,2464,Out +,-73.97158409285845,40.76336543610763
1889,60thSt,MadisonAve,ALL,2019-10-23 17:00:00,5,3526,3531,3521,Out +,-73.97158409285845,40.76336543610763
1890,60thSt,MadisonAve,ALL,2019-10-23 18:00:00,4,3546,3550,3542,Out +,-73.97158409285845,40.76336543610763
1891,60thSt,MadisonAve,ALL,2019-10-23 19:00:00,4,2851,2855,2847,Out +,-73.97158409285845,40.76336543610763
1892,60thSt,MadisonAve,ALL,2019-10-23 20:00:00,4,2100,2104,2096,Out +,-73.97158409285845,40.76336543610763
1893,60thSt,MadisonAve,ALL,2019-10-23 21:00:00,0,1996,1996,1996,Out +,-73.97158409285845,40.76336543610763
1894,60thSt,MadisonAve,ALL,2019-10-23 22:00:00,1,1977,1978,1976,Out +,-73.97158409285845,40.76336543610763
1895,60thSt,MadisonAve,ALL,2019-10-23 23:00:00,1,1477,1478,1476,Out +,-73.97158409285845,40.76336543610763
1944,60thSt,ParkAve,ALL,2019-10-23 00:00:00,388,372,760,16,In +,-73.96994466315853,40.7627149922931
1945,60thSt,ParkAve,ALL,2019-10-23 01:00:00,181,152,333,29,In +,-73.96994466315853,40.7627149922931
1946,60thSt,ParkAve,ALL,2019-10-23 02:00:00,97,76,173,21,In +,-73.96994466315853,40.7627149922931
1947,60thSt,ParkAve,ALL,2019-10-23 03:00:00,89,53,142,36,In +,-73.96994466315853,40.7627149922931
1948,60thSt,ParkAve,ALL,2019-10-23 04:00:00,108,79,187,29,In +,-73.96994466315853,40.7627149922931
1949,60thSt,ParkAve,ALL,2019-10-23 05:00:00,219,173,392,46,In +,-73.96994466315853,40.7627149922931
1950,60thSt,ParkAve,ALL,2019-10-23 06:00:00,688,487,1175,201,In +,-73.96994466315853,40.7627149922931
1951,60thSt,ParkAve,ALL,2019-10-23 07:00:00,1337,1442,2779,105,Out +,-73.96994466315853,40.7627149922931
1952,60thSt,ParkAve,ALL,2019-10-23 08:00:00,1823,1756,3579,67,In +,-73.96994466315853,40.7627149922931
1953,60thSt,ParkAve,ALL,2019-10-23 09:00:00,1701,1530,3231,171,In +,-73.96994466315853,40.7627149922931
