OBJECTID,ID,NAME,CITY,STATE,ZIP,TYPE,STATUS,COUNTY,COUNTYFIPS,COUNTRY,lat,lon,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,LINES,MAX_VOLT,MIN_VOLT,MAX_INFER,MIN_INFER
47481,162546,TAP162546,DEERPARK TOWN OF,NY,12771,TAP,IN SERVICE,ORANGE,36071,USA,41.38690416,-74.66571666,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,3/29/19 0:00,IMAGERY,3/29/19 0:00,3,69,69,Y,Y
47482,162547,UNKNOWN162547,OYSTER BAY TOWN OF,NY,11547,SUBSTATION,IN SERVICE,NASSAU,36059,USA,40.832555,-73.647899,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,3/29/19 0:00,IMAGERY,3/29/19 0:00,-999999,-999999,-999999,N,N
47486,162551,UNKNOWN162551,SMITHTOWN TOWN OF,NY,11754,SUBSTATION,IN SERVICE,SUFFOLK,36103,USA,40.87483046,-73.27807512,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,3/29/19 0:00,IMAGERY,3/29/19 0:00,-999999,-999999,-999999,N,N
47488,162553,UNKNOWN162553,NEWARK,NJ,7105,SUBSTATION,IN SERVICE,ESSEX,34013,USA,40.735967,-74.121098,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,3/29/19 0:00,IMAGERY,3/29/19 0:00,1,138,138,Y,Y
47489,162554,UNKNOWN162554,NEWARK,NJ,7103,SUBSTATION,IN SERVICE,ESSEX,34013,USA,40.747978,-74.174971,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,3/29/19 0:00,IMAGERY,3/29/19 0:00,1,230,230,Y,Y
47490,162555,TAP162555,NEWARK,NJ,7103,TAP,IN SERVICE,ESSEX,34013,USA,40.74702875,-74.17517936,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,3/29/19 0:00,IMAGERY,3/29/19 0:00,3,230,230,Y,Y
47491,162556,UNKNOWN162556,NORTH BERGEN TWP,NJ,7047,SUBSTATION,IN SERVICE,HUDSON,34017,USA,40.795907,-73.995605,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,3/29/19 0:00,IMAGERY,3/29/19 0:00,-999999,-999999,-999999,N,N
47492,162557,UNKNOWN162557,PISCATAWAY,NJ,8854,SUBSTATION,IN SERVICE,MIDDLESEX,34023,USA,40.552285,-74.45773,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,3/29/19 0:00,IMAGERY,3/29/19 0:00,-999999,-999999,-999999,N,N
48581,163661,UNKNOWN163661,DEERPARK TOWN OF,NY,12771,SUBSTATION,IN SERVICE,ORANGE,36071,USA,41.387419,-74.665486,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,6/24/19 0:00,IMAGERY,6/24/19 0:00,1,69,69,Y,Y
48586,163667,UNKNOWN163667,SEWELL,NJ,8080,SUBSTATION,IN SERVICE,GLOUCESTER,34015,USA,39.7776755,-75.05975751,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,6/25/19 0:00,IMAGERY,6/25/19 0:00,1,69,69,Y,Y
48587,163668,UNKNOWN163668,MORRISTOWN,NJ,7960,SUBSTATION,IN SERVICE,MORRIS,34027,USA,40.80090408,-74.46858902,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,6/25/19 0:00,IMAGERY,6/25/19 0:00,2,230,230,Y,Y
48621,166933,TAP166933,MIDDLEBURY TOWN OF,CT,6762,TAP,IN SERVICE,NEW HAVEN,9009,USA,41.52258861,-73.09717257,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,7/8/19 0:00,IMAGERY,7/8/19 0:00,3,115,115,N,N
48920,167229,DEADEND167229,WESTWOOD,NJ,7675,DEAD END,IN SERVICE,BERGEN,34003,USA,41.02372057,-73.96754235,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,8/27/19 0:00,IMAGERY,8/27/19 0:00,1,-999999,-999999,N,N
48978,167288,DEADEND167288,PORT READING,NJ,7064,DEAD END,NOT AVAILABLE,MIDDLESEX,34023,USA,40.56770138,-74.25659807,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,8/28/19 0:00,IMAGERY,8/28/19 0:00,1,-999999,-999999,N,N
48979,167289,TAP167289,PORT READING,NJ,7064,TAP,NOT AVAILABLE,MIDDLESEX,34023,USA,40.56865701,-74.25556978,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,8/28/19 0:00,IMAGERY,8/28/19 0:00,3,230,230,Y,Y
48980,167290,RISER167290,ELIZABETHPORT,NJ,7206,RISER,NOT AVAILABLE,UNION,34039,USA,40.64425301,-74.20022033,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,8/28/19 0:00,IMAGERY,8/28/19 0:00,1,-999999,-999999,N,N
49267,167574,UNKNOWN167574,HIGHTSTOWN,NJ,8520,SUBSTATION,IN SERVICE,MERCER,34021,USA,40.27396393,-74.51937788,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,10/17/19 0:00,IMAGERY,10/17/19 0:00,1,-999999,-999999,N,N
50724,168997,UNKNOWN168997,GUILFORD,CT,6437,SUBSTATION,NOT AVAILABLE,NEW HAVEN,9009,USA,41.27801661,-72.68637497,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,12/27/19 0:00,IMAGERY,1/2/20 0:00,-999999,-999999,-999999,N,N
53636,171884,UNKNOWN171884,SHOHOLA,PA,18458,SUBSTATION,IN SERVICE,PIKE,42103,USA,41.37060239,-74.92799721,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,4/7/20 0:00,IMAGERY,4/7/20 0:00,1,-999999,-999999,N,N
53638,171886,TAP171886,HAWLEY,PA,18428,TAP,IN SERVICE,PIKE,42103,USA,41.38171515,-75.14872576,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,4/7/20 0:00,IMAGERY,4/7/20 0:00,3,69,69,Y,Y
53639,171887,UNKNOWN171887,HAWLEY,PA,18428,SUBSTATION,IN SERVICE,PIKE,42103,USA,41.33773228,-75.05383363,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,4/7/20 0:00,IMAGERY,4/7/20 0:00,2,-999999,-999999,N,N
53643,171891,UNKNOWN171891,HAWLEY,PA,18428,SUBSTATION,IN SERVICE,PIKE,42103,USA,41.49092616,-75.1457668,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,4/7/20 0:00,IMAGERY,4/7/20 0:00,2,69,69,Y,Y
53644,171892,TAP171892,HAWLEY,PA,18428,TAP,IN SERVICE,PIKE,42103,USA,41.46933682,-75.13362962,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,4/8/20 0:00,IMAGERY,4/8/20 0:00,3,69,69,Y,Y
53645,171893,TAP171893,HAWLEY,PA,18428,TAP,IN SERVICE,PIKE,42103,USA,41.46785703,-75.13260024,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,4/8/20 0:00,IMAGERY,4/8/20 0:00,3,69,69,Y,Y
53646,171894,TAP171894,HAWLEY,PA,18428,TAP,IN SERVICE,PIKE,42103,USA,41.52014242,-75.13185854,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,4/8/20 0:00,IMAGERY,4/8/20 0:00,3,69,69,Y,Y
53647,171895,UNKNOWN171895,HAWLEY,PA,18428,SUBSTATION,IN SERVICE,PIKE,42103,USA,41.50225965,-75.06476737,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,4/8/20 0:00,IMAGERY,4/8/20 0:00,1,69,69,Y,Y
53648,171896,UNKNOWN171896,HAWLEY,PA,18428,SUBSTATION,IN SERVICE,PIKE,42103,USA,41.50186727,-75.0639675,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,4/8/20 0:00,IMAGERY,4/8/20 0:00,-999999,-999999,-999999,N,N
53649,171897,UNKNOWN171897,HAWLEY,PA,18428,SUBSTATION,IN SERVICE,PIKE,42103,USA,41.50156905,-75.06422946,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,4/8/20 0:00,IMAGERY,4/8/20 0:00,-999999,-999999,-999999,N,N
53653,171901,TAP171901,HAWLEY,PA,18428,TAP,IN SERVICE,PIKE,42103,USA,41.46668514,-75.13382566,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,4/8/20 0:00,IMAGERY,4/8/20 0:00,3,69,69,Y,Y
54139,172389,UNKNOWN172389,MOORESTOWN TWP,NJ,8057,SUBSTATION,IN SERVICE,BURLINGTON,34005,USA,39.976654,-74.916783,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,4/13/20 0:00,IMAGERY,4/13/20 0:00,-999999,-999999,-999999,N,N
54140,172390,UNKNOWN172390,CALDWELL,NJ,7006,SUBSTATION,IN SERVICE,ESSEX,34013,USA,40.854266,-74.296428,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,4/13/20 0:00,IMAGERY,4/13/20 0:00,-999999,-999999,-999999,N,N
54141,172391,UNKNOWN172391,EAST AMWELL TWP,NJ,8551,SUBSTATION,IN SERVICE,HUNTERDON,34019,USA,40.437051,-74.871842,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,4/13/20 0:00,IMAGERY,4/13/20 0:00,-999999,-999999,-999999,N,N
54142,172392,UNKNOWN172392,LAMBERTVILLE,NJ,8530,SUBSTATION,IN SERVICE,HUNTERDON,34019,USA,40.402369,-74.912061,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,4/13/20 0:00,IMAGERY,4/13/20 0:00,-999999,-999999,-999999,N,N
54143,172393,UNKNOWN172393,TRENTON,NJ,8619,SUBSTATION,IN SERVICE,MERCER,34021,USA,40.235835,-74.728216,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,4/13/20 0:00,IMAGERY,4/13/20 0:00,-999999,-999999,-999999,N,N
54144,172394,UNKNOWN172394,TRENTON,NJ,8619,SUBSTATION,IN SERVICE,MERCER,34021,USA,40.236075,-74.727168,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,4/13/20 0:00,IMAGERY,4/13/20 0:00,-999999,-999999,-999999,N,N
54145,172395,UNKNOWN172395,TRENTON,NJ,8619,SUBSTATION,IN SERVICE,MERCER,34021,USA,40.246316,-74.71901,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,4/13/20 0:00,IMAGERY,4/13/20 0:00,-999999,-999999,-999999,N,N
54146,172396,UNKNOWN172396,EAST WINDSOR TWP,NJ,8512,SUBSTATION,IN SERVICE,MERCER,34021,USA,40.284722,-74.563689,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,4/13/20 0:00,IMAGERY,4/13/20 0:00,-999999,-999999,-999999,N,N
54147,172397,UNKNOWN172397,MONROE TOWNSHIP,NJ,8831,SUBSTATION,IN SERVICE,MIDDLESEX,34023,USA,40.336447,-74.456179,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,4/13/20 0:00,IMAGERY,4/13/20 0:00,-999999,-999999,-999999,N,N
54148,172398,UNKNOWN172398,NETCONG,NJ,7857,SUBSTATION,IN SERVICE,MORRIS,34027,USA,40.893053,-74.71292,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,4/13/20 0:00,IMAGERY,4/13/20 0:00,-999999,-999999,-999999,N,N
54149,172399,UNKNOWN172399,ROXBURY TWP,NJ,7850,SUBSTATION,IN SERVICE,MORRIS,34027,USA,40.90939,-74.671837,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,4/13/20 0:00,IMAGERY,4/13/20 0:00,-999999,-999999,-999999,N,N
54150,172400,UNKNOWN172400,DOVER,NJ,7801,SUBSTATION,IN SERVICE,MORRIS,34027,USA,40.888721,-74.564428,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,4/13/20 0:00,IMAGERY,4/13/20 0:00,-999999,-999999,-999999,N,N
54151,172401,UNKNOWN172401,DOVER,NJ,7801,SUBSTATION,IN SERVICE,MORRIS,34027,USA,40.883176,-74.550009,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,4/13/20 0:00,IMAGERY,4/13/20 0:00,-999999,-999999,-999999,N,N
54152,172402,UNKNOWN172402,DOVER,NJ,7801,SUBSTATION,IN SERVICE,MORRIS,34027,USA,40.883463,-74.549015,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,4/13/20 0:00,IMAGERY,4/13/20 0:00,-999999,-999999,-999999,N,N
54153,172403,UNKNOWN172403,DENVILLE TWP,NJ,7866,SUBSTATION,IN SERVICE,MORRIS,34027,USA,40.882913,-74.516579,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,4/13/20 0:00,IMAGERY,4/13/20 0:00,-999999,-999999,-999999,N,N
54154,172404,UNKNOWN172404,ROCKAWAY TWP,NJ,7866,SUBSTATION,IN SERVICE,MORRIS,34027,USA,40.907551,-74.503224,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,4/13/20 0:00,IMAGERY,4/13/20 0:00,-999999,-999999,-999999,N,N
54155,172405,UNKNOWN172405,PICATINNY ARSENAL,NJ,7806,SUBSTATION,IN SERVICE,MORRIS,34027,USA,40.93564,-74.536909,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,4/13/20 0:00,IMAGERY,4/13/20 0:00,-999999,-999999,-999999,N,N
54156,172406,SEASIDE HEIGHTS POWER PLANT,SEASIDE HEIGHTS,NJ,8751,SUBSTATION,IN SERVICE,OCEAN,34029,USA,39.943226,-74.07734,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, EIA 860",4/13/20 0:00,IMAGERY,6/1/21 0:00,1,-999999,-999999,N,N
54161,172416,UNKNOWN172416,MIDDLETOWN,NY,10940,SUBSTATION,IN SERVICE,ORANGE,36071,USA,41.44025,-74.453984,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,4/13/20 0:00,IMAGERY,4/13/20 0:00,-999999,-999999,-999999,N,N
54164,172420,UNKNOWN172420,STRATFORD TOWN OF,CT,6615,SUBSTATION,NOT AVAILABLE,FAIRFIELD,9001,USA,41.185403,-73.143849,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,4/13/20 0:00,IMAGERY,4/13/20 0:00,2,115,115,N,N
54236,172510,UNKNOWN172510,NORWALK,CT,6854,SUBSTATION,NOT AVAILABLE,FAIRFIELD,9001,USA,41.091019,-73.425617,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,4/13/20 0:00,IMAGERY,4/13/20 0:00,2,115,115,N,N
54242,172516,UNKNOWN172516,BURLINGTON,NJ,8016,SUBSTATION,NOT AVAILABLE,BURLINGTON,34005,USA,40.075825,-74.875552,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,4/13/20 0:00,IMAGERY,4/13/20 0:00,1,-999999,-999999,N,N
54243,172517,UNKNOWN172517,NEWARK,NJ,7105,SUBSTATION,NOT AVAILABLE,ESSEX,34013,USA,40.737907,-74.122585,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,4/13/20 0:00,IMAGERY,4/13/20 0:00,6,230,138,N,N
54244,172518,UNKNOWN172518,KEARNY,NJ,7032,SUBSTATION,NOT AVAILABLE,ESSEX,34013,USA,40.738942,-74.12181,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,4/13/20 0:00,IMAGERY,4/13/20 0:00,1,-999999,-999999,N,N
54246,172520,UNKNOWN172520,KEARNY,NJ,7032,SUBSTATION,NOT AVAILABLE,HUDSON,34017,USA,40.73764805,-74.10317439,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,4/13/20 0:00,IMAGERY,4/13/20 0:00,6,230,-999999,Y,Y
54247,172521,UNKNOWN172521,NEW BRUNSWICK,NJ,8901,SUBSTATION,NOT AVAILABLE,MIDDLESEX,34023,USA,40.479363,-74.465683,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,4/13/20 0:00,IMAGERY,4/13/20 0:00,4,230,-999999,N,N
54249,172523,UNKNOWN172523,NEW YORK,NY,11105,SUBSTATION,NOT AVAILABLE,QUEENS,36081,USA,40.786334,-73.912971,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,4/13/20 0:00,IMAGERY,4/13/20 0:00,2,138,138,Y,Y
54250,172524,ASTORIA GENERATING STATION,NEW YORK,NY,11105,SUBSTATION,NOT AVAILABLE,QUEENS,36081,USA,40.786515,-73.912695,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, EIA 860",4/13/20 0:00,IMAGERY,6/1/21 0:00,2,138,138,Y,Y
54251,172525,JAMAICA BAY PEAKING,NEW YORK,NY,11691,SUBSTATION,NOT AVAILABLE,QUEENS,36081,USA,40.610782,-73.761939,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, EIA 860",4/13/20 0:00,IMAGERY,6/1/21 0:00,2,69,69,Y,Y
54254,172528,UNKNOWN172528,WARMINSTER,PA,18974,SUBSTATION,NOT AVAILABLE,BUCKS,42017,USA,40.201501,-75.082484,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,4/13/20 0:00,IMAGERY,4/13/20 0:00,1,230,230,Y,Y
54255,172529,TAP172529,WARMINSTER,PA,18974,TAP,NOT AVAILABLE,BUCKS,42017,USA,40.20163494,-75.08262272,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,4/13/20 0:00,IMAGERY,4/13/20 0:00,3,230,230,Y,Y
54256,172530,UNKNOWN172530,BENSALEM,PA,19020,SUBSTATION,NOT AVAILABLE,BUCKS,42017,USA,40.072126,-74.950697,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,4/13/20 0:00,IMAGERY,4/13/20 0:00,2,230,230,N,N
54343,172617,UNKNOWN172617,HOLBROOK,NY,11741,SUBSTATION,IN SERVICE,SUFFOLK,36103,USA,40.815912,-73.068512,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,4/13/20 0:00,IMAGERY,4/13/20 0:00,-999999,-999999,-999999,N,N
54414,172688,UNKNOWN172688,FAIRLESS HILLS,PA,19030,SUBSTATION,IN SERVICE,BUCKS,42017,USA,40.174189,-74.857951,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,4/13/20 0:00,IMAGERY,4/13/20 0:00,-999999,-999999,-999999,N,N
54415,172689,UNKNOWN172689,FEASTERVILLE TREVOSE,PA,19053,SUBSTATION,IN SERVICE,BUCKS,42017,USA,40.145797,-74.965113,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,4/13/20 0:00,IMAGERY,4/13/20 0:00,-999999,-999999,-999999,N,N
54416,172690,UNKNOWN172690,FAIRLESS HILLS,PA,19030,SUBSTATION,IN SERVICE,BUCKS,42017,USA,40.195844,-74.786325,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,4/13/20 0:00,IMAGERY,4/13/20 0:00,-999999,-999999,-999999,N,N
54417,172691,UNKNOWN172691,LEVITTOWN,PA,19057,SUBSTATION,IN SERVICE,BUCKS,42017,USA,40.118826,-74.83994,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,4/13/20 0:00,IMAGERY,4/13/20 0:00,-999999,-999999,-999999,N,N
54418,172692,UNKNOWN172692,SOUTHAMPTON,PA,18966,SUBSTATION,IN SERVICE,BUCKS,42017,USA,40.161203,-75.029693,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,4/13/20 0:00,IMAGERY,4/13/20 0:00,-999999,-999999,-999999,N,N
54450,172723,UNKNOWN172723,PHILADELPHIA,PA,19116,SUBSTATION,IN SERVICE,PHILADELPHIA,42101,USA,40.107927,-75.001015,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,4/13/20 0:00,IMAGERY,4/13/20 0:00,-999999,-999999,-999999,N,N
54451,172724,UNKNOWN172724,PHILADELPHIA,PA,19124,SUBSTATION,IN SERVICE,PHILADELPHIA,42101,USA,40.002047,-75.097839,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,4/13/20 0:00,IMAGERY,4/13/20 0:00,-999999,-999999,-999999,N,N
54524,172821,UNKNOWN172821,EAST ELMHURST,NY,11370,SUBSTATION,IN SERVICE,QUEENS,36081,USA,40.770533,-73.888499,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,4/13/20 0:00,IMAGERY,4/13/20 0:00,-999999,-999999,-999999,N,N
54526,172823,UNKNOWN172823,LITCHFIELD,CT,6759,SUBSTATION,IN SERVICE,LITCHFIELD,9005,USA,41.731517,-73.15189,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,4/13/20 0:00,IMAGERY,4/13/20 0:00,1,-999999,-999999,N,N
54530,172827,UNKNOWN172827,GUILFORD,CT,6437,SUBSTATION,IN SERVICE,NEW HAVEN,9009,USA,41.265492,-72.725049,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,4/13/20 0:00,IMAGERY,4/13/20 0:00,-999999,-999999,-999999,N,N
54531,172828,UNKNOWN172828,BRANFORD,CT,6405,SUBSTATION,IN SERVICE,NEW HAVEN,9009,USA,41.275439,-72.813733,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,4/13/20 0:00,IMAGERY,4/13/20 0:00,-999999,-999999,-999999,N,N
54594,172888,UNKNOWN172888,ELMWOOD PARK,NJ,7407,SUBSTATION,IN SERVICE,BERGEN,34003,USA,40.902476,-74.130427,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,4/13/20 0:00,IMAGERY,4/13/20 0:00,-999999,-999999,-999999,N,N
54595,172889,WOODLYNNE,CAMDEN,NJ,8104,SUBSTATION,IN SERVICE,CAMDEN,34007,USA,39.913535,-75.100813,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,4/13/20 0:00,IMAGERY,4/28/20 0:00,-999999,-999999,-999999,N,N
54596,172890,UNKNOWN172890,CHERRY HILL TWP,NJ,8002,SUBSTATION,IN SERVICE,CAMDEN,34007,USA,39.942046,-75.029744,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,4/13/20 0:00,IMAGERY,4/13/20 0:00,-999999,-999999,-999999,N,N
54597,172891,UNKNOWN172891,STRATFORD,NJ,8084,SUBSTATION,IN SERVICE,CAMDEN,34007,USA,39.83317,-74.999134,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,4/13/20 0:00,IMAGERY,4/13/20 0:00,-999999,-999999,-999999,N,N
54598,172892,UNKNOWN172892,BERLIN,NJ,8009,SUBSTATION,IN SERVICE,CAMDEN,34007,USA,39.752912,-74.93293,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,4/13/20 0:00,IMAGERY,4/13/20 0:00,2,-999999,-999999,N,N
54599,172893,UNKNOWN172893,ATCO,NJ,8004,SUBSTATION,IN SERVICE,CAMDEN,34007,USA,39.77929,-74.901494,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,4/13/20 0:00,IMAGERY,4/13/20 0:00,2,-999999,-999999,N,N
54600,172894,UNKNOWN172894,ORANGE,NJ,7050,SUBSTATION,IN SERVICE,ESSEX,34013,USA,40.75289,-74.237206,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,4/13/20 0:00,IMAGERY,4/13/20 0:00,-999999,-999999,-999999,N,N
54601,172895,UNKNOWN172895,NEWARK,NJ,7107,SUBSTATION,IN SERVICE,ESSEX,34013,USA,40.746387,-74.193391,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,4/13/20 0:00,IMAGERY,4/13/20 0:00,-999999,-999999,-999999,N,N
54602,172896,UNKNOWN172896,MAPLEWOOD TWP,NJ,7040,SUBSTATION,IN SERVICE,ESSEX,34013,USA,40.73814,-74.267254,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,4/13/20 0:00,IMAGERY,4/13/20 0:00,-999999,-999999,-999999,N,N
54603,172897,UNKNOWN172897,ORANGE,NJ,7050,SUBSTATION,IN SERVICE,ESSEX,34013,USA,40.764357,-74.246256,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,4/13/20 0:00,IMAGERY,4/13/20 0:00,-999999,-999999,-999999,N,N
54604,172898,UNKNOWN172898,ORANGE,NJ,7050,SUBSTATION,IN SERVICE,ESSEX,34013,USA,40.771397,-74.235517,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,4/13/20 0:00,IMAGERY,4/13/20 0:00,-999999,-999999,-999999,N,N
54605,172899,UNKNOWN172899,BLOOMFIELD TWP,NJ,7003,SUBSTATION,IN SERVICE,ESSEX,34013,USA,40.794089,-74.201167,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,4/13/20 0:00,IMAGERY,4/13/20 0:00,-999999,-999999,-999999,N,N
54606,172900,UNKNOWN172900,MONTCLAIR TWP,NJ,7042,SUBSTATION,IN SERVICE,ESSEX,34013,USA,40.807023,-74.209269,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,4/13/20 0:00,IMAGERY,4/13/20 0:00,-999999,-999999,-999999,N,N
54608,172901,UNKNOWN172901,KEARNY,NJ,7032,SUBSTATION,IN SERVICE,HUDSON,34017,USA,40.736197,-74.098031,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,4/13/20 0:00,IMAGERY,4/13/20 0:00,-999999,-999999,-999999,N,N
54609,172902,UNKNOWN172902,ANNANDALE,NJ,8801,SUBSTATION,IN SERVICE,HUNTERDON,34019,USA,40.641713,-74.864629,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,4/13/20 0:00,IMAGERY,4/13/20 0:00,1,-999999,-999999,N,N
54610,172903,UNKNOWN172903,FLEMINGTON,NJ,8822,SUBSTATION,IN SERVICE,HUNTERDON,34019,USA,40.521628,-74.832999,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,4/13/20 0:00,IMAGERY,4/13/20 0:00,-999999,-999999,-999999,N,N
54611,172904,UNKNOWN172904,HOPEWELL TWP,NJ,8540,SUBSTATION,IN SERVICE,MERCER,34021,USA,40.337866,-74.733078,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,4/13/20 0:00,IMAGERY,4/13/20 0:00,-999999,-999999,-999999,N,N
54612,172905,UNKNOWN172905,PISCATAWAY,NJ,8854,SUBSTATION,IN SERVICE,MIDDLESEX,34023,USA,40.520861,-74.479226,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,4/13/20 0:00,IMAGERY,4/13/20 0:00,-999999,-999999,-999999,N,N
